,root,triad,bass,fingering
1412,D,9,none,"[(0, 0), (10, 4), (9, 2), (10, 3), (9, 1), (-1, -1)]"
1413,D,9,none,"[(0, 0), (1, 1), (2, 3), (0, 0), (-1, -1), (2, 2)]"
1414,D,9,none,"[(5, 3), (5, 3), (5, 3), (4, 1), (5, 2), (-1, -1)]"
1415,D,9,none,"[(0, 0), (3, 3), (2, 1), (-1, -1), (3, 2), (-1, -1)]"
1416,D,9,none,"[(5, 1), (5, 1), (5, 1), (7, 3), (5, 1), (-1, -1)]"
1417,D,9,none,"[(0, 1), (1, 2), (2, 3), (0, 1), (-1, -1), (-1, -1)]"
1418,D,9,none,"[(-1, -1), (10, 4), (9, 2), (10, 3), (9, 1), (-1, -1)]"
1419,D,9,none,"[(5, 3), (5, 3), (5, 3), (4, 1), (-1, -1), (5, 2)]"
1420,D,9b5,none,"[(0, 0), (1, 2), (1, 1), (0, 0), (-1, -1), (-1, -1)]"
1421,D,9b5,none,"[(4, 1), (5, 4), (5, 3), (4, 1), (5, 2), (4, 1)]"
1422,D,9b5,none,"[(10, 4), (9, 1), (9, 1), (10, 3), (9, 1), (10, 2)]"
1423,D,maj13,none,"[(9, 1), (10, 2), (9, 1), (9, 1), (9, 1), (-1, -1)]"
1424,D,7,none,"[(2, 3), (1, 1), (2, 2), (0, 0), (0, 0), (-1, -1)]"
1425,D,7,none,"[(5, 1), (7, 4), (5, 1), (7, 3), (5, 1), (-1, -1)]"
1426,D,7,none,"[(10, 1), (1, 4), (11, 2), (10, 1), (0, 3), (10, 1)]"
1427,D,7,none,"[(2, 3), (1, 1), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1428,D,7,none,"[(2, 2), (3, 3), (2, 1), (0, 0), (3, 4), (-1, -1)]"
1429,D,7,none,"[(-1, -1), (3, 1), (5, 4), (4, 2), (5, 3), (-1, -1)]"
1430,D,7,none,"[(-1, -1), (-1, -1), (5, 3), (4, 1), (5, 2), (-1, -1)]"
1431,D,7,none,"[(8, 3), (7, 1), (7, 1), (7, 1), (-1, -1), (-1, -1)]"
1432,D,7,none,"[(10, 1), (1, 4), (11, 2), (0, 3), (-1, -1), (-1, -1)]"
1433,D,7,none,"[(-1, -1), (-1, -1), (11, 3), (10, 2), (-1, -1), (10, 1)]"
1434,D,7,none,"[(5, 4), (3, 1), (5, 3), (4, 2), (-1, -1), (-1, -1)]"
1435,D,7,none,"[(-1, -1), (10, 3), (11, 4), (10, 2), (-1, -1), (10, 1)]"
1436,D,7,none,"[(5, 4), (3, 1), (5, 3), (4, 2), (-1, -1), (-1, -1)]"
1437,D,7,none,"[(2, 4), (1, 2), (2, 3), (0, 1), (-1, -1), (-1, -1)]"
1438,D,7,none,"[(-1, -1), (7, 1), (7, 1), (7, 1), (-1, -1), (8, 2)]"
1439,D,7,none,"[(-1, -1), (7, 1), (7, 1), (10, 4), (0, 0), (-1, -1)]"
1440,D,aug,none,"[(-1, -1), (3, 1), (3, 1), (4, 2), (5, 3), (-1, -1)]"
1441,D,aug,none,"[(-1, -1), (-1, -1), (3, 1), (4, 2), (5, 3), (6, 4)]"
1442,D,aug,none,"[(10, 1), (11, 3), (11, 2), (0, 4), (-1, -1), (-1, -1)]"
1443,D,aug,none,"[(2, 2), (3, 4), (3, 3), (0, 0), (-1, -1), (-1, -1)]"
1444,D,maj,none,"[(2, 2), (3, 3), (2, 1), (0, 0), (0, 0), (-1, -1)]"
1445,D,maj,none,"[(-1, -1), (7, 3), (7, 3), (7, 3), (5, 1), (-1, -1)]"
1446,D,maj,none,"[(10, 1), (10, 1), (11, 2), (0, 4), (0, 3), (10, 1)]"
1447,D,maj,none,"[(2, 2), (3, 3), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1448,D,maj,none,"[(2, 1), (3, 2), (2, 1), (4, 3), (5, 4), (-1, -1)]"
1449,D,maj,none,"[(5, 1), (7, 3), (7, 3), (7, 3), (5, 1), (-1, -1)]"
1450,D,maj,none,"[(2, 1), (3, 2), (2, 1), (4, 3), (0, 0), (-1, -1)]"
1451,D,maj,none,"[(5, 1), (7, 4), (7, 3), (0, 0), (-1, -1), (-1, -1)]"
1452,D,maj,none,"[(-1, -1), (3, 2), (2, 1), (4, 3), (5, 4), (-1, -1)]"
1453,D,maj,none,"[(-1, -1), (-1, -1), (11, 4), (-1, -1), (9, 1), (10, 2)]"
1454,D,maj,none,"[(2, 1), (3, 2), (2, 1), (4, 3), (-1, -1), (-1, -1)]"
1455,D,maj,none,"[(-1, -1), (7, 1), (7, 1), (7, 1), (-1, -1), (-1, -1)]"
1456,D,maj,none,"[(-1, -1), (-1, -1), (2, 1), (4, 3), (0, 0), (-1, -1)]"
1457,D,maj,none,"[(10, 4), (7, 1), (7, 1), (7, 1), (-1, -1), (-1, -1)]"
1458,D,maj,none,"[(10, 1), (10, 1), (11, 2), (0, 3), (-1, -1), (-1, -1)]"
1459,D,maj,none,"[(-1, -1), (-1, -1), (-1, -1), (4, 1), (5, 2), (-1, -1)]"
1460,D,11,none,"[(0, 0), (1, 1), (0, 0), (0, 0), (0, 0), (-1, -1)]"
1461,D,11,none,"[(5, 1), (5, 1), (5, 1), (5, 1), (5, 1), (-1, -1)]"
1462,D,11,none,"[(8, 1), (8, 1), (9, 2), (10, 3), (-1, -1), (10, 4)]"
1463,D,maj9,none,"[(0, 0), (2, 2), (2, 1), (4, 4), (0, 0), (-1, -1)]"
1464,D,maj9,none,"[(-1, -1), (5, 3), (6, 4), (4, 1), (5, 2), (-1, -1)]"
1465,D,maj9,none,"[(9, 1), (10, 2), (9, 1), (0, 4), (0, 0), (-1, -1)]"
1466,D,maj9,none,"[(0, 0), (3, 2), (2, 1), (4, 4), (4, 3), (-1, -1)]"
1467,D,sus2,none,"[(0, 0), (3, 3), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1468,D,sus2,none,"[(0, 0), (3, 3), (2, 1), (0, 0), (0, 0), (-1, -1)]"
1469,D,sus2,none,"[(5, 1), (5, 1), (7, 4), (7, 3), (5, 1), (-1, -1)]"
1470,D,sus2,none,"[(5, 1), (5, 1), (7, 4), (7, 3), (5, 1), (5, 1)]"
1471,D,m11,none,"[(-1, -1), (8, 1), (10, 4), (10, 3), (-1, -1), (10, 2)]"
1472,D,m11,none,"[(3, 1), (5, 4), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1473,D,m11,none,"[(10, 4), (8, 1), (10, 3), (10, 2), (-1, -1), (-1, -1)]"
1474,D,m11,none,"[(3, 1), (3, 1), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1475,D,m11,none,"[(3, 1), (5, 4), (5, 3), (3, 1), (5, 2), (-1, -1)]"
1476,D,m11,none,"[(5, 1), (6, 2), (5, 1), (5, 1), (5, 1), (-1, -1)]"
1477,D,m11,none,"[(0, 4), (10, 1), (0, 3), (0, 2), (-1, -1), (-1, -1)]"
1478,D,m11,none,"[(-1, -1), (8, 4), (5, 1), (7, 3), (-1, -1), (-1, -1)]"
1479,D,m11,none,"[(3, 1), (3, 1), (5, 3), (3, 1), (5, 2), (-1, -1)]"
1480,D,m11,none,"[(0, 0), (3, 3), (0, 0), (3, 2), (0, 0), (-1, -1)]"
1481,D,m11,none,"[(8, 1), (8, 1), (10, 4), (10, 3), (-1, -1), (10, 2)]"
1482,D,m13,none,"[(7, 4), (6, 2), (5, 1), (7, 3), (5, 1), (-1, -1)]"
1483,D,m,none,"[(1, 1), (3, 3), (2, 2), (0, 0), (0, 0), (-1, -1)]"
1484,D,m,none,"[(5, 1), (6, 2), (7, 4), (7, 3), (5, 1), (-1, -1)]"
1485,D,m,none,"[(10, 1), (10, 1), (10, 1), (0, 4), (0, 3), (10, 1)]"
1486,D,m,none,"[(1, 1), (3, 3), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1487,D,m,none,"[(-1, -1), (-1, -1), (10, 3), (-1, -1), (-1, -1), (10, 2)]"
1488,D,m,none,"[(10, 4), (6, 1), (-1, -1), (-1, -1), (-1, -1), (-1, -1)]"
1489,D,m,none,"[(5, 1), (6, 2), (7, 4), (7, 3), (-1, -1), (-1, -1)]"
1490,D,m,none,"[(-1, -1), (3, 4), (2, 2), (0, 0), (-1, -1), (1, 1)]"
1491,D,m,none,"[(-1, -1), (6, 2), (7, 4), (7, 3), (-1, -1), (-1, -1)]"
1492,D,m,none,"[(10, 1), (10, 1), (10, 1), (0, 3), (-1, -1), (-1, -1)]"
1493,D,m,none,"[(10, 1), (-1, -1), (10, 1), (-1, -1), (0, 3), (10, 1)]"
1494,D,m,none,"[(10, 1), (10, 1), (10, 1), (0, 0), (-1, -1), (-1, -1)]"
1495,D,m,none,"[(10, 1), (-1, -1), (10, 1), (0, 0), (0, 3), (-1, -1)]"
1496,D,m,none,"[(-1, -1), (6, 2), (7, 4), (7, 3), (5, 1), (-1, -1)]"
1497,D,m,none,"[(5, 1), (6, 2), (7, 3), (-1, -1), (5, 1), (-1, -1)]"
1498,D,m,none,"[(-1, -1), (3, 3), (-1, -1), (3, 2), (0, 0), (-1, -1)]"
1499,D,m,none,"[(-1, -1), (-1, -1), (2, 1), (3, 2), (5, 4), (-1, -1)]"
1500,D,m,none,"[(5, 1), (6, 2), (7, 3), (-1, -1), (-1, -1), (-1, -1)]"
1501,D,m,none,"[(5, 1), (6, 2), (7, 3), (0, 0), (-1, -1), (-1, -1)]"
1502,D,7b5,none,"[(-1, -1), (7, 3), (5, 1), (6, 2), (5, 1), (-1, -1)]"
1503,D,7b5,none,"[(10, 3), (9, 1), (11, 4), (10, 2), (-1, -1), (-1, -1)]"
1504,D,7b5,none,"[(-1, -1), (-1, -1), (11, 4), (10, 2), (11, 3), (10, 1)]"
1505,D,m7,none,"[(1, 1), (1, 1), (2, 2), (0, 0), (0, 0), (-1, -1)]"
1506,D,m7,none,"[(5, 1), (6, 2), (5, 1), (7, 3), (5, 1), (-1, -1)]"
1507,D,m7,none,"[(10, 1), (1, 4), (10, 1), (10, 1), (0, 3), (10, 1)]"
1508,D,m7,none,"[(1, 1), (1, 1), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1509,D,m7,none,"[(-1, -1), (-1, -1), (10, 3), (10, 3), (-1, -1), (10, 2)]"
1510,D,m7,none,"[(-1, -1), (10, 3), (10, 3), (10, 3), (-1, -1), (10, 2)]"
1511,D,m7,none,"[(-1, -1), (6, 4), (5, 3), (3, 1), (5, 2), (-1, -1)]"
1512,D,m7,none,"[(-1, -1), (-1, -1), (5, 3), (3, 1), (5, 2), (-1, -1)]"
1513,D,m7,none,"[(-1, -1), (6, 3), (5, 2), (-1, -1), (5, 1), (-1, -1)]"
1514,D,m7,none,"[(5, 4), (3, 1), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1515,D,m7,none,"[(10, 1), (10, 1), (10, 1), (10, 1), (-1, -1), (-1, -1)]"
1516,D,m7,none,"[(5, 2), (6, 3), (5, 1), (0, 0), (-1, -1), (-1, -1)]"
1517,D,m7,none,"[(8, 4), (6, 2), (5, 1), (7, 3), (5, 1), (-1, -1)]"
1518,D,m7,none,"[(-1, -1), (6, 2), (5, 1), (7, 3), (-1, -1), (-1, -1)]"
1519,D,m(maj7),none,"[(1, 1), (2, 3), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1520,D,m(maj7),none,"[(-1, -1), (6, 2), (6, 1), (7, 3), (-1, -1), (-1, -1)]"
1521,D,dim,none,"[(-1, -1), (6, 3), (7, 4), (6, 2), (5, 1), (-1, -1)]"
1522,D,dim,none,"[(10, 2), (9, 1), (10, 3), (0, 4), (-1, -1), (-1, -1)]"
1523,D,dim,none,"[(-1, -1), (-1, -1), (10, 1), (0, 3), (11, 2), (10, 1)]"
1524,D,dim,none,"[(-1, -1), (3, 4), (1, 1), (3, 3), (-1, -1), (-1, -1)]"
1525,D,dim,none,"[(-1, -1), (6, 1), (7, 2), (6, 1), (8, 3), (-1, -1)]"
1526,D,6,none,"[(2, 2), (0, 0), (2, 1), (0, 0), (0, 0), (-1, -1)]"
1527,D,6,none,"[(7, 3), (7, 3), (7, 3), (7, 3), (5, 1), (-1, -1)]"
1528,D,6,none,"[(10, 1), (0, 4), (11, 2), (0, 3), (-1, -1), (10, 1)]"
1529,D,6,none,"[(2, 3), (0, 0), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1530,D,6,none,"[(10, 1), (0, 4), (11, 2), (0, 3), (-1, -1), (-1, -1)]"
1531,D,6,none,"[(-1, -1), (3, 1), (4, 3), (4, 2), (5, 4), (-1, -1)]"
1532,D,6,none,"[(-1, -1), (-1, -1), (4, 3), (0, 0), (-1, -1), (-1, -1)]"
1533,D,6,none,"[(7, 4), (7, 3), (7, 2), (-1, -1), (-1, -1), (-1, -1)]"
1534,D,6,none,"[(-1, -1), (-1, -1), (-1, -1), (9, 4), (5, 1), (-1, -1)]"
1535,D,6,none,"[(7, 3), (7, 3), (7, 3), (7, 3), (-1, -1), (-1, -1)]"
1536,D,7(#5),none,"[(-1, -1), (3, 1), (3, 1), (4, 2), (3, 1), (-1, -1)]"
1537,D,7(#5),none,"[(6, 2), (7, 3), (5, 1), (8, 4), (5, 1), (-1, -1)]"
1538,D,7(#5),none,"[(10, 1), (11, 3), (11, 2), (10, 1), (-1, -1), (10, 1)]"
1539,D,7(#5),none,"[(10, 1), (11, 3), (11, 2), (10, 1), (-1, -1), (-1, -1)]"
1540,D,7(#5),none,"[(-1, -1), (11, 4), (11, 3), (10, 2), (-1, -1), (10, 1)]"
1541,D,7sus4,none,"[(3, 3), (1, 1), (2, 2), (0, 0), (0, 0), (-1, -1)]"
1542,D,7sus4,none,"[(5, 1), (8, 4), (5, 1), (7, 3), (5, 1), (-1, -1)]"
1543,D,7sus4,none,"[(10, 1), (10, 1), (0, 4), (10, 1), (0, 3), (10, 1)]"
1544,D,maj7,none,"[(2, 1), (2, 1), (2, 1), (0, 0), (0, 0), (-1, -1)]"
1545,D,maj7,none,"[(5, 1), (7, 4), (6, 2), (7, 3), (5, 1), (-1, -1)]"
1546,D,maj7,none,"[(9, 1), (10, 2), (11, 3), (0, 4), (-1, -1), (-1, -1)]"
1547,D,maj7,none,"[(2, 1), (2, 1), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1548,D,maj7,none,"[(-1, -1), (7, 4), (6, 2), (7, 3), (5, 1), (-1, -1)]"
1549,D,maj7,none,"[(2, 1), (2, 1), (2, 1), (4, 3), (5, 4), (-1, -1)]"
1550,D,maj7,none,"[(-1, -1), (-1, -1), (6, 4), (4, 1), (5, 2), (-1, -1)]"
1551,D,5,none,"[(-1, -1), (-1, -1), (-1, -1), (7, 3), (5, 1), (-1, -1)]"
1552,D,5,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (0, 3), (10, 1)]"
1553,D,5,none,"[(-1, -1), (-1, -1), (7, 4), (7, 3), (5, 1), (-1, -1)]"
1554,D,5,none,"[(-1, -1), (3, 3), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1555,D,5,none,"[(5, 3), (3, 1), (-1, -1), (-1, -1), (-1, -1), (-1, -1)]"
1556,D,5,none,"[(-1, -1), (-1, -1), (-1, -1), (0, 4), (0, 3), (10, 1)]"
1557,D,5,none,"[(-1, -1), (-1, -1), (7, 4), (7, 3), (-1, -1), (-1, -1)]"
1558,D,5,none,"[(5, 4), (3, 3), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1559,D,5,none,"[(-1, -1), (3, 2), (2, 1), (-1, -1), (5, 4), (-1, -1)]"
1560,D,5,none,"[(-1, -1), (-1, -1), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1561,D,5,none,"[(-1, -1), (3, 3), (2, 1), (0, 0), (0, 0), (-1, -1)]"
1562,D,7(#11),none,"[(-1, -1), (-1, -1), (5, 1), (6, 3), (5, 1), (-1, -1)]"
1563,D,7(#11),none,"[(8, 2), (9, 3), (7, 1), (-1, -1), (-1, -1), (-1, -1)]"
1564,D,7(#11),none,"[(-1, -1), (9, 1), (11, 4), (10, 3), (-1, -1), (10, 2)]"
1565,D,m6,none,"[(1, 1), (0, 0), (2, 2), (0, 0), (0, 0), (-1, -1)]"
1566,D,m6,none,"[(7, 4), (6, 2), (7, 3), (-1, -1), (5, 1), (-1, -1)]"
1567,D,m6,none,"[(10, 1), (0, 4), (10, 1), (0, 3), (-1, -1), (10, 1)]"
1568,D,m6,none,"[(1, 1), (0, 0), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1569,D,m6,none,"[(-1, -1), (3, 1), (4, 2), (3, 1), (5, 3), (-1, -1)]"
1570,D,m6,none,"[(-1, -1), (6, 4), (4, 2), (3, 1), (5, 3), (-1, -1)]"
1571,D,m6,none,"[(10, 3), (10, 3), (10, 3), (9, 1), (-1, -1), (10, 2)]"
1572,D,m6,none,"[(10, 1), (10, 1), (10, 1), (0, 3), (2, 4), (10, 1)]"
1573,D,m6,none,"[(1, 2), (0, 1), (2, 3), (0, 1), (-1, -1), (-1, -1)]"
1574,D,m6,none,"[(5, 4), (3, 1), (4, 2), (3, 1), (5, 3), (-1, -1)]"
1575,D,m6,none,"[(-1, -1), (6, 2), (4, 1), (7, 3), (-1, -1), (-1, -1)]"
1576,D,m6/9,none,"[(-1, -1), (5, 4), (4, 2), (3, 1), (5, 3), (-1, -1)]"
1577,D,7(b9),none,"[(-1, -1), (4, 1), (5, 3), (4, 1), (5, 2), (-1, -1)]"
1578,D,7(b9),none,"[(-1, -1), (-1, -1), (8, 1), (10, 4), (9, 2), (10, 3)]"
1579,D,7(b9),none,"[(11, 3), (10, 1), (11, 2), (10, 1), (-1, -1), (10, 1)]"
1580,D,7(b9),none,"[(-1, -1), (10, 4), (8, 1), (10, 3), (9, 2), (-1, -1)]"
1581,D,7(b9),none,"[(5, 4), (4, 1), (5, 3), (4, 1), (5, 2), (-1, -1)]"
1582,D,7(b9),none,"[(-1, -1), (4, 1), (5, 3), (4, 1), (-1, -1), (5, 2)]"
1583,D,7(b9),none,"[(11, 4), (10, 2), (11, 3), (10, 1), (-1, -1), (-1, -1)]"
1584,D,7(b9),none,"[(2, 4), (1, 2), (2, 3), (1, 1), (-1, -1), (-1, -1)]"
1585,D,7(b9),none,"[(8, 4), (7, 2), (8, 3), (7, 1), (-1, -1), (-1, -1)]"
1586,D,7(b9),none,"[(2, 4), (1, 2), (2, 3), (1, 1), (-1, -1), (-1, -1)]"
1587,D,7(b9),none,"[(5, 4), (4, 2), (5, 3), (4, 1), (-1, -1), (-1, -1)]"
1588,D,m9,none,"[(0, 0), (1, 1), (2, 2), (-1, -1), (0, 0), (-1, -1)]"
1589,D,m9,none,"[(-1, -1), (5, 4), (5, 3), (3, 1), (5, 2), (-1, -1)]"
1590,D,m9,none,"[(0, 4), (10, 1), (10, 1), (10, 1), (0, 3), (10, 1)]"
1591,D,m9,none,"[(5, 3), (5, 3), (5, 3), (3, 1), (-1, -1), (-1, -1)]"
1592,D,m9,none,"[(0, 3), (10, 1), (10, 1), (10, 1), (-1, -1), (-1, -1)]"
1593,D,m9,none,"[(8, 3), (6, 1), (9, 4), (7, 2), (-1, -1), (-1, -1)]"
1594,D,13(b9),none,"[(7, 4), (4, 1), (5, 3), (4, 1), (5, 2), (-1, -1)]"
1595,D,13(b9),none,"[(7, 1), (7, 1), (8, 2), (10, 4), (-1, -1), (10, 3)]"
1596,D,sus4,none,"[(3, 4), (3, 3), (2, 1), (0, 0), (0, 0), (-1, -1)]"
1597,D,sus4,none,"[(5, 1), (8, 4), (7, 3), (7, 2), (5, 1), (-1, -1)]"
1598,D,sus4,none,"[(10, 1), (10, 1), (0, 4), (0, 3), (10, 1), (10, 1)]"
1599,D,sus4,none,"[(3, 4), (3, 3), (2, 1), (0, 0), (-1, -1), (-1, -1)]"
1600,D,6/9,none,"[(5, 4), (5, 3), (4, 1), (4, 1), (5, 2), (-1, -1)]"
1601,D,6/9,none,"[(10, 4), (10, 3), (9, 1), (9, 1), (9, 1), (10, 2)]"
1602,D,6/9,none,"[(0, 4), (0, 3), (11, 1), (0, 2), (-1, -1), (-1, -1)]"
1603,D,6/9,none,"[(0, 0), (0, 0), (11, 2), (0, 4), (0, 3), (10, 1)]"
1604,D,6/9,none,"[(0, 0), (0, 0), (7, 4), (7, 3), (5, 1), (-1, -1)]"
1605,D,6/9,none,"[(0, 0), (3, 3), (2, 2), (-1, -1), (2, 1), (-1, -1)]"
1606,D,6/9,none,"[(0, 0), (0, 0), (2, 2), (0, 0), (-1, -1), (-1, -1)]"
1607,D,6/9,none,"[(0, 0), (0, 0), (11, 1), (0, 3), (0, 2), (-1, -1)]"
1608,D,6/9,none,"[(0, 0), (0, 0), (2, 3), (0, 0), (-1, -1), (2, 2)]"
1609,E,13,none,"[(2, 3), (2, 2), (1, 1), (0, 0), (-1, -1), (0, 0)]"
1610,E,13,none,"[(9, 4), (7, 3), (7, 2), (6, 1), (-1, -1), (0, 0)]"
1611,E,13,none,"[(9, 1), (9, 1), (11, 3), (0, 4), (-1, -1), (0, 0)]"
1612,E,13,none,"[(0, 0), (2, 3), (1, 1), (0, 0), (2, 2), (0, 0)]"
1613,E,13,none,"[(9, 4), (7, 3), (7, 3), (6, 1), (7, 2), (-1, -1)]"
1614,E,13,none,"[(-1, -1), (5, 2), (6, 4), (6, 3), (5, 1), (-1, -1)]"
1615,E,13,none,"[(9, 4), (7, 3), (7, 3), (6, 1), (-1, -1), (-1, -1)]"
1616,E,13,none,"[(-1, -1), (5, 2), (6, 4), (6, 3), (5, 1), (0, 0)]"
1617,E,7(#9),none,"[(2, 4), (3, 3), (1, 1), (2, 2), (-1, -1), (0, 0)]"
1618,E,7(#9),none,"[(0, 0), (7, 4), (7, 3), (6, 1), (7, 2), (0, 0)]"
1619,E,7(#9),none,"[(0, 0), (0, 3), (11, 3), (0, 3), (11, 1), (0, 0)]"
1620,E,7(#9),none,"[(-1, -1), (7, 4), (7, 3), (6, 1), (7, 2), (-1, -1)]"
1621,E,7(#9),none,"[(2, 4), (3, 3), (-1, -1), (-1, -1), (-1, -1), (0, 0)]"
1622,E,7(#9),none,"[(2, 4), (3, 4), (1, 1), (2, 2), (-1, -1), (-1, -1)]"
1623,E,7(#9),none,"[(-1, -1), (7, 4), (7, 3), (6, 1), (7, 2), (0, 0)]"
1624,E,9,none,"[(2, 3), (3, 4), (1, 1), (0, 0), (2, 2), (0, 0)]"
1625,E,9,none,"[(0, 0), (7, 4), (7, 3), (6, 1), (7, 2), (0, 0)]"
1626,E,9,none,"[(0, 0), (0, 4), (11, 2), (0, 3), (11, 1), (0, 0)]"
1627,E,9b5,none,"[(2, 1), (3, 3), (3, 2), (2, 1), (-1, -1), (0, 0)]"
1628,E,9b5,none,"[(6, 1), (7, 4), (7, 3), (6, 1), (7, 2), (6, 1)]"
1629,E,9b5,none,"[(0, 3), (11, 1), (11, 1), (0, 2), (11, 1), (0, 0)]"
1630,E,7,none,"[(0, 0), (3, 4), (1, 1), (0, 0), (2, 2), (0, 0)]"
1631,E,7,none,"[(0, 0), (5, 1), (7, 4), (6, 2), (7, 3), (0, 0)]"
1632,E,7,none,"[(7, 1), (9, 4), (7, 1), (9, 3), (7, 1), (0, 0)]"
1633,E,7,none,"[(0, 0), (0, 0), (1, 1), (0, 0), (2, 2), (0, 0)]"
1634,E,7,none,"[(7, 1), (9, 4), (7, 1), (9, 3), (7, 1), (-1, -1)]"
1635,E,7,none,"[(0, 0), (3, 4), (1, 1), (2, 3), (2, 2), (0, 0)]"
1636,E,7,none,"[(-1, -1), (5, 1), (7, 4), (6, 2), (7, 3), (-1, -1)]"
1637,E,7,none,"[(7, 4), (0, 0), (7, 3), (6, 1), (7, 2), (0, 0)]"
1638,E,7,none,"[(10, 2), (9, 1), (9, 1), (9, 1), (-1, -1), (-1, -1)]"
1639,E,7,none,"[(4, 3), (3, 1), (4, 2), (-1, -1), (-1, -1), (-1, -1)]"
1640,E,7,none,"[(-1, -1), (-1, -1), (7, 3), (6, 1), (7, 2), (-1, -1)]"
1641,E,7,none,"[(4, 4), (3, 2), (4, 3), (2, 1), (-1, -1), (-1, -1)]"
1642,E,7,none,"[(-1, -1), (-1, -1), (7, 3), (6, 1), (-1, -1), (0, 0)]"
1643,E,7,none,"[(0, 0), (3, 4), (1, 1), (0, 0), (2, 2), (-1, -1)]"
1644,E,7,none,"[(-1, -1), (-1, -1), (-1, -1), (-1, -1), (5, 4), (0, 0)]"
1645,E,7,none,"[(0, 0), (3, 4), (1, 1), (2, 2), (-1, -1), (-1, -1)]"
1646,E,7,none,"[(10, 2), (9, 1), (9, 1), (-1, -1), (-1, -1), (-1, -1)]"
1647,E,7,none,"[(0, 0), (9, 4), (7, 2), (-1, -1), (7, 1), (-1, -1)]"
1648,E,7,none,"[(7, 1), (9, 3), (7, 1), (-1, -1), (7, 1), (-1, -1)]"
1649,E,7,none,"[(7, 4), (-1, -1), (7, 3), (6, 1), (7, 2), (-1, -1)]"
1650,E,dim7,none,"[(-1, -1), (-1, -1), (3, 3), (2, 1), (4, 4), (3, 2)]"
1651,E,dim7,none,"[(-1, -1), (11, 4), (9, 1), (11, 3), (10, 2), (-1, -1)]"
1652,E,dim7,none,"[(0, 4), (11, 2), (0, 3), (11, 1), (-1, -1), (-1, -1)]"
1653,E,dim7,none,"[(-1, -1), (8, 4), (6, 1), (8, 3), (7, 2), (-1, -1)]"
1654,E,dim7,none,"[(3, 4), (2, 2), (3, 3), (2, 1), (-1, -1), (-1, -1)]"
1655,E,dim7,none,"[(3, 3), (2, 1), (3, 2), (-1, -1), (-1, -1), (-1, -1)]"
1656,E,dim7,none,"[(-1, -1), (-1, -1), (6, 2), (5, 1), (7, 3), (-1, -1)]"
1657,E,dim7,none,"[(3, 4), (2, 2), (3, 3), (2, 1), (-1, -1), (0, 0)]"
1658,E,dim7,none,"[(3, 3), (2, 1), (3, 2), (-1, -1), (-1, -1), (0, 0)]"
1659,E,m(maj9),none,"[(7, 1), (7, 1), (8, 2), (9, 3), (10, 4), (0, 0)]"
1660,E,maj,none,"[(0, 0), (0, 0), (1, 1), (2, 3), (2, 2), (0, 0)]"
1661,E,maj,none,"[(4, 1), (5, 2), (4, 1), (6, 3), (7, 4), (0, 0)]"
1662,E,maj,none,"[(-1, -1), (9, 3), (9, 3), (9, 3), (7, 1), (0, 0)]"
1663,E,maj,none,"[(4, 1), (5, 2), (4, 1), (6, 3), (7, 4), (4, 1)]"
1664,E,maj,none,"[(4, 2), (5, 3), (4, 1), (-1, -1), (-1, -1), (-1, -1)]"
1665,E,maj,none,"[(7, 1), (9, 4), (9, 3), (9, 2), (7, 1), (-1, -1)]"
1666,E,maj,none,"[(-1, -1), (9, 3), (9, 3), (9, 3), (7, 1), (-1, -1)]"
1667,E,maj,none,"[(-1, -1), (-1, -1), (1, 1), (2, 3), (2, 2), (0, 0)]"
1668,E,maj,none,"[(4, 1), (5, 2), (4, 1), (6, 3), (7, 4), (-1, -1)]"
1669,E,maj,none,"[(0, 1), (0, 1), (1, 2), (2, 4), (2, 3), (0, 1)]"
1670,E,maj,none,"[(-1, -1), (9, 1), (9, 1), (9, 1), (-1, -1), (-1, -1)]"
1671,E,maj,none,"[(7, 1), (9, 4), (9, 3), (-1, -1), (-1, -1), (-1, -1)]"
1672,E,maj,none,"[(0, 4), (9, 1), (9, 1), (9, 1), (-1, -1), (-1, -1)]"
1673,E,maj,none,"[(-1, -1), (-1, -1), (-1, -1), (6, 1), (7, 2), (-1, -1)]"
1674,E,maj,none,"[(4, 3), (5, 4), (4, 2), (2, 1), (-1, -1), (-1, -1)]"
1675,E,maj,none,"[(0, 0), (0, 0), (1, 1), (2, 2), (-1, -1), (-1, -1)]"
